api_id,api_name,api_category,endpoint,version,owner_team,status,service_name
3894,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/{env}/debug_mode,2024-01-01,FinTech-Core,Deprecated,api
3895,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,v1.4,Growth-Marketing,Active,identity
3896,Datadog Telemetry API,Unknown,https://api.datadoghq.com/api/v2/logs,v2.1.0,FinTech-Core,Inactive,api
3897,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/974/{env}/debug_mode,v2.1.0,FinTech-Core,Active,api
3898,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs/473,v1.0.0,Data-Eng,Active,api
3899,Compliance Engine #67,Compliance,https://internal.api/v1/compliance/action,v1.4,SecOps-Compliance,Active,internal
3900,Shipping Engine #16,Shipping,https://internal.api/v1/shipping/action,v2-beta,Growth-Marketing,Deprecated,internal
3901,GOOGLE MAPS GEOCODE API,Maps,https://maps.googleapis.com/maps/api/geocode/json/700,v2.1.0,Core-Platform,Active,maps
3902,Snowflake Ingestion API,Analytics,https://snowflake.internal/api/v1/ingest,2026_RC4,Core-Platform,Inactive,snowflake
3903,Analytics Engine #80,Analytics,https://internal.api/v1/analytics/action,v2-beta,Growth-Marketing,Active,internal
3904,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels,v3,Logistics,Inactive,api
3905,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges/275,v2.1.0,Data-Eng,Active,api
3906,Auth Engine #49,Auth,https://internal.api/v1/auth/action,v1.0.0,SecOps-Compliance,Deprecated,internal
3907,User Profile Core API,User,https://internal.platform/services/user-profile/922,v2-beta,Unknown,Inactive,internal
3908,crm engine #52,CRM,https://internal.api/v1/crm/action,2024-01-01,FinTech-Core,Active,internal
3909,Auth Engine #17,Auth,https://internal.api/v1/auth/action,2024-01-01,Unknown,Active,internal
3910,Compliance Engine #18,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Unknown,Active,internal
3911,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,test-version,Identity-IAM,Active,snowflake
3912,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/871,v1.4,SecOps-Compliance,Active,compliance
3913,sendgrid mailer service,Notifications,https://api.sendgrid.com/v3/mail/send/847,v2.1.0,Comms-Team,Inactive,api
3914,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,v2.1.0,Unknown,Inactive,compliance
3915,Marketing Engine #96,Marketing,https://internal.api/v1/marketing/action,v1.0.0,SecOps-Compliance,Inactive,internal
3916,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,v2-beta,Logistics,Inactive,snowflake
3917,Marketing Engine #38,Marketing,https://internal.api/v1/marketing/action,test-version,FinTech-Core,Inactive,internal
3918,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,Unknown,Identity-IAM,Active,compliance
3919,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/{env}/debug_mode,v1.4,Logistics,Inactive,api
3920,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/876/{env}/debug_mode,v2.1.0,SecOps-Compliance,Deprecated,api
3921,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs/{env}/debug_mode,2024-01-01,Identity-IAM,Inactive,api
3922,CRM Engine #65,CRM,https://internal.api/v1/crm/action,v2.1.0,Growth-Marketing,Inactive,internal
3923,Analytics Engine #81,Analytics,https://internal.api/v1/analytics/action,v3,SecOps-Compliance,Deprecated,internal
3924,marketing engine #86,Marketing,https://internal.api/v1/marketing/action,v1.0.0,SecOps-Compliance,Deprecated,internal
3925,Google Maps Geocode Service,Unknown,https://maps.googleapis.com/maps/api/geocode/json,2024-01-01,Comms-Team,Active,maps
3926,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts/834,2026_RC4,FinTech-Core,Active,api
3927,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v1.0.0,FinTech-Core,Deprecated,api
3928,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,2024-01-01,SecOps-Compliance,Active,test
3929,Stripe Payments API,Payment,https://api.stripe.com/v3/charges,v2-beta,Comms-Team,Deprecated,api
3930,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates,0.0.1-SNAPSHOT,Growth-Marketing,Inactive,apis
3931,Marketing Engine #98,Marketing,https://internal.api/v1/marketing/action,2024-01-01,Unknown,Active,internal
3932,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/677,v3,Growth-Marketing,Inactive,api
3933,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/153,test-version,Growth-Marketing,Active,api
3934,ANALYTICS ENGINE #59,Analytics,https://internal.api/v1/analytics/action,v1.0.0,Logistics,Inactive,internal
3935,analytics engine #26,Analytics,https://internal.api/v1/analytics/action,2024-01-01,Core-Platform,Inactive,internal
3936,FedEx Ship Rates Service,Unknown,https://apis.fedex.com/rate/v1/rates,v1.0.0,Core-Platform,Inactive,apis
3937,Shipping Engine #53,Shipping,https://internal.api/v1/shipping/action,v3,Unknown,Active,internal
3938,User Engine #36,User,https://internal.api/v1/user/action,v2.1.0,SecOps-Compliance,Inactive,internal
3939,Analytics Engine #64,Unknown,https://internal.api/v1/analytics/action,v1.4,Data-Eng,Inactive,internal
3940,Payment Engine #92,Payment,https://internal.api/v1/payment/action,v1.4,SecOps-Compliance,Deprecated,internal
3941,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs/839,v1.4,Core-Platform,Active,api
3942,Marketing Engine #27,Unknown,https://internal.api/v1/marketing/action,2024-01-01,SecOps-Compliance,Active,internal
3943,Notifications Engine #95,Notifications,https://internal.api/v1/notifications/action,Unknown,Logistics,Inactive,internal
3944,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders,v2.1.0,Identity-IAM,Inactive,api-m
3945,User Engine #11,User,https://internal.api/v1/user/action,v1.0.0,FinTech-Core,Active,internal
3946,User Profile Core API,User,https://internal.platform/services/user-profile/372/{env}/debug_mode,v1.4,Logistics,Deprecated,internal
3947,USER ENGINE #91,User,https://internal.api/v1/user/action,v1.0.0,Growth-Marketing,Active,internal
3948,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/922,v3,FinTech-Core,Active,apis
3949,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token,v2.1.0,Comms-Team,Inactive,identity
3950,Maps Engine #31,Maps,https://internal.api/v1/maps/action,v2-beta,Core-Platform,Active,internal
3951,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json,test-version,Core-Platform,Inactive,maps
3952,Payment Engine #89,Payment,https://internal.api/v1/payment/action,2024-01-01,Comms-Team,Inactive,internal
3953,SNOWFLAKE INGESTION SERVICE,Analytics,https://snowflake.internal/api/v1/ingest/577,v1.4,FinTech-Core,Active,snowflake
3954,Snowflake Ingestion API,Unknown,https://snowflake.internal/api/v1/ingest,v2-beta,Data-Eng,Deprecated,snowflake
3955,Shipping Engine #89,Shipping,https://internal.api/v1/shipping/action,v2.1.0,Identity-IAM,Active,internal
3956,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send/828,v2.1.0,Logistics,Deprecated,api
3957,Compliance Engine #67,Compliance,https://internal.api/v1/compliance/action,v2.1.0,Logistics,Active,internal
3958,Auth Engine #51,Unknown,https://internal.api/v1/auth/action,2024-01-01,Identity-IAM,Active,internal
3959,Auth Engine #13,Auth,https://internal.api/v1/auth/action,v2.1.0,Logistics,Inactive,internal
3960,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token,Unknown,FinTech-Core,Deprecated,identity
3961,user profile core api,User,https://internal.platform/services/user-profile,v2-beta,FinTech-Core,Deprecated,internal
3962,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/733,v2-beta,Identity-IAM,Active,api
3963,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,v1.0.0,Comms-Team,Active,api
3964,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges,v3,Data-Eng,Active,api
3965,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders/{env}/debug_mode,v1.0.0,Core-Platform,Deprecated,api-m
3966,CRM Engine #41,CRM,https://internal.api/v1/crm/action,Unknown,Identity-IAM,Active,internal
3967,Okta Verify API,Unknown,https://okta.internal/api/v1/authn/272,v1.0.0,SecOps-Compliance,Active,okta
3968,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/724,v2.1.0,Identity-IAM,Inactive,api
3969,CRM Engine #98,CRM,https://internal.api/v1/crm/action,v2.1.0,Comms-Team,Active,internal
3970,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,v2.1.0,Unknown,Active,api
3971,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,0.0.1-SNAPSHOT,Data-Eng,Active,identity
3972,snowflake ingestion api,Analytics,https://snowflake.internal/api/v1/ingest/940,v1.0.0,SecOps-Compliance,Active,snowflake
3973,CRM Engine #45,Unknown,https://internal.api/v1/crm/action,2024-01-01,Comms-Team,Active,internal
3974,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2-beta,Comms-Team,Deprecated,test
3975,Google Maps Geocode API,Unknown,https://maps.googleapis.com/maps/api/geocode/json/149,v1.0.0,SecOps-Compliance,Active,maps
3976,Maps Engine #37,Maps,https://internal.api/v1/maps/action,Unknown,FinTech-Core,Active,internal
3977,COMPLIANCE ENGINE #50,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Data-Eng,Deprecated,internal
3978,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,Unknown,Growth-Marketing,Deprecated,api
3979,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs/110,v1.4,Unknown,Active,api
3980,Stripe Payments API,Payment,https://api.stripe.com/v3/charges/422,2024-01-01,Data-Eng,Active,api
3981,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs,v2-beta,Logistics,Inactive,api
3982,Analytics Engine #81,Analytics,https://internal.api/v1/analytics/action/{env}/debug_mode,v2-beta,Identity-IAM,Inactive,internal
3983,Maps Engine #63,Unknown,https://internal.api/v1/maps/action,v1.4,Growth-Marketing,Deprecated,internal
3984,Okta Verify API,Unknown,https://okta.internal/api/v1/authn/770,v2-beta,Growth-Marketing,Active,okta
3985,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/943,v1.4,Unknown,Active,api
3986,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders/544,0.0.1-SNAPSHOT,Logistics,Active,api-m
3987,Auth0 Login API,Auth,https://identity.auth0.com/oauth/token/984,v2.1.0,Core-Platform,Active,identity
3988,Maps Engine #10,Maps,https://internal.api/v1/maps/action,v1.0.0,Data-Eng,Active,internal
3989,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/809,v2.1.0,Identity-IAM,Active,api
3990,Compliance Engine #82,Compliance,https://internal.api/v1/compliance/action,v1.4,Identity-IAM,Active,internal
3991,Stripe Payments API,Payment,https://api.stripe.com/v3/charges/569,v1.0.0,FinTech-Core,Active,api
3992,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/940,v3,Logistics,Active,test
3993,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/247,v3,Logistics,Active,api
3994,CRM Engine #27,CRM,https://internal.api/v1/crm/action,v3,Growth-Marketing,Active,internal
3995,Payment Engine #22,Payment,https://internal.api/v1/payment/action,2024-01-01,Logistics,Deprecated,internal
3996,Auth0 Login Service,Auth,https://identity.auth0.com/oauth/token,v2-beta,Core-Platform,Active,identity
3997,CRM ENGINE #95,CRM,https://internal.api/v1/crm/action,v1.4,Identity-IAM,Deprecated,internal
3998,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,v3,Logistics,Deprecated,snowflake
3999,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs/110,v1.0.0,FinTech-Core,Active,api
4000,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v2.1.0,Core-Platform,Deprecated,test
4001,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts/893,v3,Comms-Team,Deprecated,api
4002,Snowflake Ingestion API,Unknown,https://snowflake.internal/api/v1/ingest,2024-01-01,Comms-Team,Active,snowflake
4003,Auth Engine #40,Auth,https://internal.api/v1/auth/action,Unknown,Identity-IAM,Inactive,internal
4004,User Engine #35,User,https://internal.api/v1/user/action/{env}/debug_mode,2024-01-01,Core-Platform,Active,internal
4005,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts,v2.1.0,Logistics,Active,api
4006,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/692,v1.0.0,Data-Eng,Deprecated,compliance
4007,User Profile Core Service,User,https://internal.platform/services/user-profile/930,v2.1.0,Identity-IAM,Inactive,internal
4008,NOTIFICATIONS ENGINE #95,Notifications,https://internal.api/v1/notifications/action,v1.0.0,Data-Eng,Inactive,internal
4009,Analytics Engine #61,Analytics,https://internal.api/v1/analytics/action,2024-01-01,Growth-Marketing,Deprecated,internal
4010,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1.4,FinTech-Core,Active,maps
4011,Payment Engine #89,Payment,https://internal.api/v1/payment/action,v3,Core-Platform,Inactive,internal
4012,Stripe Payments API,Payment,https://api.stripe.com/v3/charges,v3,Comms-Team,Inactive,api
4013,FedEx Ship Rates Service,Unknown,https://apis.fedex.com/rate/v1/rates/143,v2-beta,Logistics,Active,apis
4014,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates,v2-beta,Identity-IAM,Active,apis
4015,Snowflake Ingestion API,Unknown,https://snowflake.internal/api/v1/ingest,2024-01-01,FinTech-Core,Active,snowflake
4016,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/435,2024-01-01,Logistics,Active,api
4017,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/562,2026_RC4,Logistics,Deprecated,test
4018,auth0 login api,Auth,https://identity.auth0.com/oauth/token/246,v1.4,Logistics,Active,identity
4019,Okta Verify Service,Auth,https://okta.internal/api/v1/authn/651,v1.4,Identity-IAM,Active,okta
4020,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/226,v1.4,Logistics,Active,api
4021,PAYPAL CHECKOUT SERVICE,Payment,https://api-m.paypal.com/v2/checkout/orders/127,v2.1.0,SecOps-Compliance,Active,api-m
4022,Notifications Engine #93,Notifications,https://internal.api/v1/notifications/action,2026_RC4,Comms-Team,Deprecated,internal
4023,Marketing Engine #79,Marketing,https://internal.api/v1/marketing/action,Unknown,Data-Eng,Active,internal
4024,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,Unknown,SecOps-Compliance,Active,api
4025,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,Unknown,Logistics,Inactive,api
4026,Analytics Engine #68,Analytics,https://internal.api/v1/analytics/action,v1.0.0,Identity-IAM,Inactive,internal
4027,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates,2024-01-01,Core-Platform,Active,apis
4028,Notifications Engine #39,Notifications,https://internal.api/v1/notifications/action,v2-beta,Core-Platform,Active,internal
4029,Shipping Engine #10,Shipping,https://internal.api/v1/shipping/action,Unknown,Core-Platform,Active,internal
4030,Notifications Engine #89,Notifications,https://internal.api/v1/notifications/action,v1.4,Data-Eng,Inactive,internal
4031,User Profile Core API,User,https://internal.platform/services/user-profile/138/{env}/debug_mode,2024-01-01,Data-Eng,Deprecated,internal
4032,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders/182,v3,Unknown,Active,api-m
4033,Notifications Engine #37,Notifications,https://internal.api/v1/notifications/action,0.0.1-SNAPSHOT,Logistics,Inactive,internal
4034,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs,v1.0.0,FinTech-Core,Inactive,api
4035,User Engine #96,User,https://internal.api/v1/user/action,v1.4,Unknown,Deprecated,internal
4036,Compliance Engine #15,Compliance,https://internal.api/v1/compliance/action,v3,Core-Platform,Active,internal
4037,Payment Engine #18,Payment,https://internal.api/v1/payment/action/{env}/debug_mode,v3,Core-Platform,Active,internal
4038,SALESFORCE LEADS API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects/226,v1.4,Core-Platform,Deprecated,test
4039,HUBSPOT CONTACTS API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v3,FinTech-Core,Active,api
4040,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/821,v1.0.0,Comms-Team,Active,maps
4041,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,test-version,Comms-Team,Active,compliance
4042,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge/415,v1.0.0,Identity-IAM,Inactive,compliance
4043,HubSpot Contacts Service,CRM,https://api.hubapi.com/crm/v3/objects/contacts,2024-01-01,Logistics,Inactive,api
4044,SHIPPING ENGINE #12,Shipping,https://internal.api/v1/shipping/action,v1.4,Core-Platform,Active,internal
4045,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts/595/{env}/debug_mode,v3,Comms-Team,Active,api
4046,Shipping Engine #59,Shipping,https://internal.api/v1/shipping/action,v1.4,Core-Platform,Active,internal
4047,Compliance Engine #71,Compliance,https://internal.api/v1/compliance/action/{env}/debug_mode,v1.4,Logistics,Active,internal
4048,Compliance Engine #18,Compliance,https://internal.api/v1/compliance/action,2024-01-01,Identity-IAM,Active,internal
4049,User Profile Core Service,User,https://internal.platform/services/user-profile/146,v3,Identity-IAM,Deprecated,internal
4050,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge,Unknown,Logistics,Active,compliance
4051,paypal checkout api,Payment,https://api-m.paypal.com/v2/checkout/orders/995,v1.0.0,Data-Eng,Active,api-m
4052,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/239/{env}/debug_mode,v2-beta,Identity-IAM,Deprecated,api
4053,auth0 login service,Auth,https://identity.auth0.com/oauth/token/514,2024-01-01,SecOps-Compliance,Deprecated,identity
4054,Notifications Engine #77,Notifications,https://internal.api/v1/notifications/action,v1.4,SecOps-Compliance,Deprecated,internal
4055,Maps Engine #75,Maps,https://internal.api/v1/maps/action,Unknown,Growth-Marketing,Active,internal
4056,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/772,v2.1.0,Core-Platform,Inactive,api-m
4057,Payment Engine #65,Payment,https://internal.api/v1/payment/action,v2-beta,Growth-Marketing,Inactive,internal
4058,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/226,v3,SecOps-Compliance,Active,compliance
4059,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels,v1.4,FinTech-Core,Active,api
4060,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json/{env}/debug_mode,v2.1.0,Comms-Team,Active,maps
4061,CRM Engine #59,Unknown,https://internal.api/v1/crm/action,v3,Identity-IAM,Inactive,internal
4062,Shipping Engine #18,Shipping,https://internal.api/v1/shipping/action,v3,Data-Eng,Active,internal
4063,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs,v3,Identity-IAM,Active,api
4064,Notifications Engine #14,Unknown,https://internal.api/v1/notifications/action,v1.4,Core-Platform,Active,internal
4065,User Profile Core Service,User,https://internal.platform/services/user-profile/391,v1.4,FinTech-Core,Inactive,internal
4066,google maps geocode api,Maps,https://maps.googleapis.com/maps/api/geocode/json,2024-01-01,Growth-Marketing,Active,maps
4067,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts/705,Unknown,Logistics,Inactive,api
4068,Analytics Engine #30,Analytics,https://internal.api/v1/analytics/action,v1.4,Data-Eng,Inactive,internal
4069,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders,v1.4,Growth-Marketing,Active,api-m
4070,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,v3,Data-Eng,Active,maps
4071,CRM Engine #25,CRM,https://internal.api/v1/crm/action,2024-01-01,Data-Eng,Active,internal
4072,Datadog Telemetry Service,Analytics,https://api.datadoghq.com/api/v2/logs,0.0.1-SNAPSHOT,Core-Platform,Inactive,api
4073,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v1-alpha,Logistics,Active,test
4074,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/812,v2.1.0,Unknown,Inactive,api
4075,Notifications Engine #30,Notifications,https://internal.api/v1/notifications/action,Unknown,Identity-IAM,Inactive,internal
4076,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,0.0.1-SNAPSHOT,Data-Eng,Inactive,api
4077,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send/934,v1.0.0,Identity-IAM,Active,api
4078,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,2024-01-01,Identity-IAM,Active,test
4079,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels,v1.4,FinTech-Core,Inactive,api
4080,User Profile Core API,User,https://internal.platform/services/user-profile/825,Unknown,Logistics,Active,internal
4081,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge,v2-beta,Growth-Marketing,Active,compliance
4082,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels,Unknown,Data-Eng,Active,api
4083,Twilio SMS Gateway Service,Notifications,https://api.twilio.com/2010-04-01/accounts/486,Unknown,Growth-Marketing,Deprecated,api
4084,Stripe Payments Service,Payment,https://api.stripe.com/v3/charges,Unknown,Growth-Marketing,Active,api
4085,CRM Engine #76,CRM,https://internal.api/v1/crm/action,v2.1.0,Growth-Marketing,Active,internal
4086,Payment Engine #97,Payment,https://internal.api/v1/payment/action,v1.4,Growth-Marketing,Active,internal
4087,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/568,v1.4,Core-Platform,Active,compliance
4088,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders/582,2024-01-01,Identity-IAM,Active,api-m
4089,HubSpot Contacts API,CRM,https://api.hubapi.com/crm/v3/objects/contacts,v2-beta,Growth-Marketing,Inactive,api
4090,auth engine #61,Auth,https://internal.api/v1/auth/action,v1.0.0,Core-Platform,Deprecated,internal
4091,GDPR Purge Utility API,Compliance,https://compliance.internal/v1/purge/665,Unknown,Growth-Marketing,Active,compliance
4092,maps engine #30,Maps,https://internal.api/v1/maps/action,2024-01-01,Comms-Team,Inactive,internal
4093,Snowflake Ingestion Service,Unknown,https://snowflake.internal/api/v1/ingest/448,v2-beta,Comms-Team,Active,snowflake
4094,Marketing Engine #68,Marketing,https://internal.api/v1/marketing/action,2024-01-01,FinTech-Core,Active,internal
4095,User Profile Core Service,User,https://internal.platform/services/user-profile/779,2024-01-01,FinTech-Core,Active,internal
4096,Salesforce Leads Service,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v1.0.0,Identity-IAM,Active,test
4097,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels,v1.0.0,Identity-IAM,Deprecated,api
4098,Okta Verify API,Auth,https://okta.internal/api/v1/authn/141,v2-beta,Unknown,Inactive,okta
4099,CRM Engine #36,CRM,https://internal.api/v1/crm/action,v1.4,Logistics,Inactive,internal
4100,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/614,v3,Identity-IAM,Inactive,maps
4101,SendGrid Mailer API,Notifications,https://api.sendgrid.com/v3/mail/send,0.0.1-SNAPSHOT,Core-Platform,Active,api
4102,Google Maps Geocode API,Unknown,https://maps.googleapis.com/maps/api/geocode/json,v3,Data-Eng,Inactive,maps
4103,AdRoll Tracking Pixels API,Marketing,https://api.adroll.com/v2/pixels/858,v1.4,Growth-Marketing,Active,api
4104,CRM Engine #96,CRM,https://internal.api/v1/crm/action,v3,Unknown,Active,internal
4105,User Engine #34,User,https://internal.api/v1/user/action,v1.0.0,Unknown,Active,internal
4106,User Engine #62,User,https://internal.api/v1/user/action,test-version,Identity-IAM,Active,internal
4107,Compliance Engine #25,Compliance,https://internal.api/v1/compliance/action,v1-alpha,Logistics,Inactive,internal
4108,paypal checkout service,Payment,https://api-m.paypal.com/v2/checkout/orders,2024-01-01,SecOps-Compliance,Inactive,api-m
4109,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/521,v1.4,FinTech-Core,Active,apis
4110,Maps Engine #38,Maps,https://internal.api/v1/maps/action,v1.0.0,Logistics,Active,internal
4111,google maps geocode service,Maps,https://maps.googleapis.com/maps/api/geocode/json,v3,SecOps-Compliance,Active,maps
4112,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,2024-01-01,Core-Platform,Inactive,maps
4113,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,Unknown,Growth-Marketing,Deprecated,api
4114,FedEx Ship Rates API,Shipping,https://apis.fedex.com/rate/v1/rates/{env}/debug_mode,v1.4,FinTech-Core,Active,apis
4115,AdRoll Tracking Pixels Service,Marketing,https://api.adroll.com/v2/pixels/943,Unknown,SecOps-Compliance,Inactive,api
4116,CRM Engine #94,CRM,https://internal.api/v1/crm/action,v2-beta,Core-Platform,Active,internal
4117,Google Maps Geocode Service,Maps,https://maps.googleapis.com/maps/api/geocode/json/862,v1.4,Identity-IAM,Active,maps
4118,PayPal Checkout Service,Payment,https://api-m.paypal.com/v2/checkout/orders,v2-beta,Logistics,Inactive,api-m
4119,Marketing Engine #11,Marketing,https://internal.api/v1/marketing/action,Unknown,SecOps-Compliance,Inactive,internal
4120,CRM Engine #76,CRM,https://internal.api/v1/crm/action,v1.0.0,Core-Platform,Active,internal
4121,GDPR Purge Utility Service,Compliance,https://compliance.internal/v1/purge/935,2026_RC4,Identity-IAM,Active,compliance
4122,SendGrid Mailer Service,Notifications,https://api.sendgrid.com/v3/mail/send,v2-beta,Core-Platform,Active,api
4123,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest,v3,FinTech-Core,Active,snowflake
4124,Snowflake Ingestion Service,Analytics,https://snowflake.internal/api/v1/ingest/449,v2.1.0,Core-Platform,Active,snowflake
4125,PayPal Checkout API,Payment,https://api-m.paypal.com/v2/checkout/orders/477,v2-beta,Growth-Marketing,Inactive,api-m
4126,Snowflake Ingestion API,Analytics,https://snowflake.internal/api/v1/ingest,v2-beta,FinTech-Core,Inactive,snowflake
4127,Google Maps Geocode API,Maps,https://maps.googleapis.com/maps/api/geocode/json,v1-alpha,FinTech-Core,Inactive,maps
4128,Maps Engine #47,Maps,https://internal.api/v1/maps/action/{env}/debug_mode,v2-beta,Data-Eng,Active,internal
4129,Salesforce Leads API,CRM,https://test.salesforce.com/services/data/v55.0/sobjects,v1.4,Logistics,Inactive,test
4130,Shipping Engine #30,Shipping,https://internal.api/v1/shipping/action,v1.0.0,Core-Platform,Inactive,internal
4131,Twilio SMS Gateway API,Notifications,https://api.twilio.com/2010-04-01/accounts/675,v2-beta,Growth-Marketing,Active,api
4132,FedEx Ship Rates Service,Shipping,https://apis.fedex.com/rate/v1/rates/935,Unknown,Logistics,Active,apis
4133,Datadog Telemetry API,Analytics,https://api.datadoghq.com/api/v2/logs,v2-beta,Growth-Marketing,Active,api
